order_id,item_id,product_id,product_name,quantity,list_price,discount,total_price,category_id,category_name,outlier,q1,q3,iqr,high,low,,
104,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
108,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
116,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
117,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
120,5,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
122,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
124,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
127,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
128,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
130,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
132,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
138,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
142,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
146,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
147,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
151,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,2,Comfort Bicycles,FALSE,,,,,,,
152,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
153,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
169,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
172,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
173,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
173,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
176,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
177,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
179,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,2,Comfort Bicycles,FALSE,,,,,,,
179,5,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
180,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
185,1,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
189,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
196,5,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
198,2,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
203,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
206,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
212,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
216,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
219,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
223,4,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
232,3,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
233,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
237,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
237,4,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
238,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
239,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
248,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
259,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
261,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
277,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
278,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
280,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
282,1,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
282,4,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
283,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
284,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
285,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
286,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
286,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
287,4,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
300,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
304,3,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
312,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
316,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
316,3,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
321,3,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,2,Comfort Bicycles,FALSE,,,,,,,
323,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
329,5,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
334,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
342,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
342,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
343,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
349,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
350,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
351,3,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
355,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
360,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
363,4,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
366,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
367,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
378,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
379,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
380,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
384,1,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
385,3,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
386,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
394,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
402,3,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
404,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
407,1,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
409,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
411,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
417,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
418,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
421,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
422,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
427,3,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
434,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
442,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
442,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
443,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,2,Comfort Bicycles,FALSE,,,,,,,
444,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
444,4,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
445,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
446,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
449,4,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
452,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
453,2,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
461,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
473,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
475,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
476,4,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
479,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
481,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
485,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
492,3,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
493,3,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
499,4,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
505,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,2,Comfort Bicycles,FALSE,,,,,,,
507,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
518,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
519,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
520,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,2,Comfort Bicycles,FALSE,,,,,,,
523,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
523,4,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
524,5,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
532,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
537,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
540,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
542,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
542,3,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
543,3,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
545,4,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
549,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
551,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
551,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
555,3,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
556,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,3,Cruisers Bicycles,FALSE,,,,,,,
558,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
560,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
560,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
562,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
569,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
570,5,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
574,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,2,Comfort Bicycles,FALSE,,,,,,,
580,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
590,2,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
591,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
592,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
594,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,2,Comfort Bicycles,FALSE,,,,,,,
595,5,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
598,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
600,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
607,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
610,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,2,Comfort Bicycles,FALSE,,,,,,,
611,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
612,4,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
616,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
624,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
625,3,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
627,3,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
669,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
674,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
677,1,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
686,1,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
691,4,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
692,2,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
707,4,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
723,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.05,599.94,3,Cruisers Bicycles,FALSE,,,,,,,
724,2,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
734,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,2,Comfort Bicycles,FALSE,,,,,,,
748,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
774,3,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
782,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
782,4,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
784,3,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
792,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
793,3,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
798,5,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
807,5,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
809,2,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,2,Comfort Bicycles,FALSE,,,,,,,
813,4,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
816,1,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
832,4,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
833,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
843,2,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
845,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
845,2,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
845,3,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
880,4,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,599.89,2,Comfort Bicycles,FALSE,,,,,,,
888,2,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,2,Comfort Bicycles,FALSE,,,,,,,
890,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
898,2,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
900,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
905,4,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
914,2,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
921,2,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
927,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
933,3,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
940,1,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
944,2,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
948,2,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
952,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1199.91,3,Cruisers Bicycles,FALSE,,,,,,,
976,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,2,Comfort Bicycles,FALSE,,,,,,,
983,2,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
986,3,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1199.91,2,Comfort Bicycles,FALSE,,,,,,,
992,3,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
995,1,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1199.88,3,Cruisers Bicycles,FALSE,,,,,,,
998,1,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1199.93,2,Comfort Bicycles,FALSE,,,,,,,
1006,1,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.07,599.92,3,Cruisers Bicycles,FALSE,,,,,,,
1007,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,599.79,2,Comfort Bicycles,FALSE,,,,,,,
1011,3,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,1199.78,3,Cruisers Bicycles,FALSE,,,,,,,
1020,1,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1199.93,3,Cruisers Bicycles,FALSE,,,,,,,
1029,1,20,Electra Townie Original 7D EQ - Women's - 2016,1,599.99,0.2,599.79,3,Cruisers Bicycles,FALSE,,,,,,,
1033,1,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.07,599.92,2,Comfort Bicycles,FALSE,,,,,,,
